Time - Plot 0	Amplitude - Plot 0	
8.64E-6	0.205902	
8.68E-6	0.205994	
8.72E-6	0.206085	
8.76E-6	0.206146	
8.8E-6	0.206238	
8.84E-6	0.206329	
8.88E-6	0.206421	
8.92E-6	0.206512	
8.96E-6	0.206604	
9E-6	0.206696	
9.04E-6	0.206787	
9.08E-6	0.206879	
9.12E-6	0.20697	
9.16E-6	0.207062	
9.2E-6	0.207153	
9.24E-6	0.207245	
9.28E-6	0.207336	
9.32E-6	0.207428	
9.36E-6	0.20752	
9.4E-6	0.207611	
9.44E-6	0.207703	
9.48E-6	0.207794	
9.52E-6	0.207886	
9.56E-6	0.207977	
9.6E-6	0.208038	
9.64E-6	0.20813	
9.68E-6	0.208221	
9.72E-6	0.208313	
9.76E-6	0.208405	
9.8E-6	0.208496	
9.84E-6	0.208588	
9.88E-6	0.208679	
9.92E-6	0.208771	
9.96E-6	0.208862	
1E-5	0.208954	
1.004E-5	0.209045	
1.008E-5	0.209137	
1.012E-5	0.209198	
1.016E-5	0.20929	
1.02E-5	0.209381	
1.024E-5	0.209473	
1.028E-5	0.209564	
1.032E-5	0.209656	
1.036E-5	0.209747	
1.04E-5	0.209839	
1.044E-5	0.20993	
1.048E-5	0.209991	
1.052E-5	0.210083	
1.056E-5	0.210175	
1.06E-5	0.210266	
1.064E-5	0.210358	
1.068E-5	0.210449	
1.072E-5	0.210541	
1.076E-5	0.210632	
1.08E-5	0.210693	
1.084E-5	0.210785	
1.088E-5	0.210876	
1.092E-5	0.210968	
1.096E-5	0.21106	
1.1E-5	0.211151	
1.104E-5	0.211243	
1.108E-5	0.211304	
1.112E-5	0.211395	
1.116E-5	0.211487	
1.12E-5	0.211578	
1.124E-5	0.21167	
1.128E-5	0.211761	
1.132E-5	0.211853	
1.136E-5	0.211914	
1.14E-5	0.212006	
1.144E-5	0.212097	
1.148E-5	0.212189	
1.152E-5	0.21228	
1.156E-5	0.212372	
1.16E-5	0.212463	
1.164E-5	0.212524	
1.168E-5	0.212616	
1.172E-5	0.212708	
1.176E-5	0.212799	
1.18E-5	0.212891	
1.184E-5	0.212952	
1.188E-5	0.213043	
1.192E-5	0.213135	
1.196E-5	0.213226	
1.2E-5	0.213318	
1.204E-5	0.213379	
1.208E-5	0.21347	
1.212E-5	0.213562	
1.216E-5	0.213654	
1.22E-5	0.213745	
1.224E-5	0.213837	
1.228E-5	0.213898	
1.232E-5	0.213989	
1.236E-5	0.214081	
1.24E-5	0.214172	
1.244E-5	0.214264	
1.248E-5	0.214325	
1.252E-5	0.214417	
1.256E-5	0.214508	
1.26E-5	0.2146	
1.264E-5	0.214691	
1.268E-5	0.214752	
1.272E-5	0.214844	
1.276E-5	0.214935	
1.28E-5	0.215027	
1.284E-5	0.215118	
1.288E-5	0.215179	
1.292E-5	0.215271	
1.296E-5	0.215363	
1.3E-5	0.215454	
1.304E-5	0.215546	
1.308E-5	0.215607	
1.312E-5	0.215698	
1.316E-5	0.21579	
1.32E-5	0.215881	
1.324E-5	0.215973	
1.328E-5	0.216034	
1.332E-5	0.216125	
1.336E-5	0.216217	
1.34E-5	0.216309	
1.344E-5	0.2164	
1.348E-5	0.216461	
1.352E-5	0.216553	
1.356E-5	0.216644	
1.36E-5	0.216736	
1.364E-5	0.216797	
1.368E-5	0.216888	
1.372E-5	0.21698	
1.376E-5	0.217072	
1.38E-5	0.217133	
1.384E-5	0.217224	
1.388E-5	0.217316	
1.392E-5	0.217407	
1.396E-5	0.217499	
1.4E-5	0.21756	
1.404E-5	0.217651	
1.408E-5	0.217743	
1.412E-5	0.217834	
1.416E-5	0.217896	
1.42E-5	0.217987	
1.424E-5	0.218079	
1.428E-5	0.21817	
1.432E-5	0.218231	
1.436E-5	0.218323	
1.44E-5	0.218414	
1.444E-5	0.218506	
1.448E-5	0.218567	
1.452E-5	0.218658	
1.456E-5	0.21875	
1.46E-5	0.218842	
1.464E-5	0.218903	
1.468E-5	0.218994	
1.472E-5	0.219086	
1.476E-5	0.219177	
1.48E-5	0.219238	
1.484E-5	0.21933	
1.488E-5	0.219421	
1.492E-5	0.219513	
1.496E-5	0.219574	
1.5E-5	0.219666	
1.504E-5	0.219757	
1.508E-5	0.219849	
1.512E-5	0.21991	
1.516E-5	0.220001	
1.52E-5	0.220093	
1.524E-5	0.220184	
1.528E-5	0.220245	
1.532E-5	0.220337	
1.536E-5	0.220428	
1.54E-5	0.22049	
1.544E-5	0.220581	
1.548E-5	0.220673	
1.552E-5	0.220764	
1.556E-5	0.220825	
1.56E-5	0.220917	
1.564E-5	0.221008	
